Test,Vertices,Edge Probability,filename
0,395,0.27885097134508907,"6/test_v(395)_p([0.02, 0.4])_no(0).txt"
1,395,0.35522631692275747,"6/test_v(395)_p([0.02, 0.4])_no(1).txt"
2,395,0.0465953345976328,"6/test_v(395)_p([0.02, 0.4])_no(2).txt"
3,395,0.3256147514614756,"6/test_v(395)_p([0.02, 0.4])_no(3).txt"
4,395,0.3126996489266612,"6/test_v(395)_p([0.02, 0.4])_no(4).txt"
5,395,0.36304038053955684,"6/test_v(395)_p([0.02, 0.4])_no(5).txt"
6,395,0.375268847545931,"6/test_v(395)_p([0.02, 0.4])_no(6).txt"
7,395,0.061667699022945624,"6/test_v(395)_p([0.02, 0.4])_no(7).txt"
8,395,0.3167063433647949,"6/test_v(395)_p([0.02, 0.4])_no(8).txt"
9,395,0.1554631425160021,"6/test_v(395)_p([0.02, 0.4])_no(9).txt"
10,395,0.2836055605847285,"6/test_v(395)_p([0.02, 0.4])_no(10).txt"
11,395,0.25666952830011003,"6/test_v(395)_p([0.02, 0.4])_no(11).txt"
12,395,0.14288731157799187,"6/test_v(395)_p([0.02, 0.4])_no(12).txt"
13,395,0.2852009120667148,"6/test_v(395)_p([0.02, 0.4])_no(13).txt"
14,395,0.2298697628146845,"6/test_v(395)_p([0.02, 0.4])_no(14).txt"
15,395,0.19321756060635317,"6/test_v(395)_p([0.02, 0.4])_no(15).txt"
16,395,0.0724520781066515,"6/test_v(395)_p([0.02, 0.4])_no(16).txt"
17,395,0.21113999618009588,"6/test_v(395)_p([0.02, 0.4])_no(17).txt"
18,395,0.39833067189024274,"6/test_v(395)_p([0.02, 0.4])_no(18).txt"
19,395,0.34317484973489304,"6/test_v(395)_p([0.02, 0.4])_no(19).txt"
20,395,0.05416227464909795,"6/test_v(395)_p([0.02, 0.4])_no(20).txt"
21,395,0.20109343051225784,"6/test_v(395)_p([0.02, 0.4])_no(21).txt"
22,395,0.3043767672249636,"6/test_v(395)_p([0.02, 0.4])_no(22).txt"
23,395,0.30952580841254934,"6/test_v(395)_p([0.02, 0.4])_no(23).txt"
24,395,0.1444385531135308,"6/test_v(395)_p([0.02, 0.4])_no(24).txt"
25,395,0.34231334151539977,"6/test_v(395)_p([0.02, 0.4])_no(25).txt"
26,395,0.18649942809251088,"6/test_v(395)_p([0.02, 0.4])_no(26).txt"
27,395,0.3352765419585793,"6/test_v(395)_p([0.02, 0.4])_no(27).txt"
28,395,0.24390022451517693,"6/test_v(395)_p([0.02, 0.4])_no(28).txt"
29,395,0.2503008173879248,"6/test_v(395)_p([0.02, 0.4])_no(29).txt"
30,395,0.038334223481972934,"6/test_v(395)_p([0.02, 0.4])_no(30).txt"
31,395,0.3812456347328023,"6/test_v(395)_p([0.02, 0.4])_no(31).txt"
32,395,0.16220738529370993,"6/test_v(395)_p([0.02, 0.4])_no(32).txt"
33,395,0.069796407009047,"6/test_v(395)_p([0.02, 0.4])_no(33).txt"
34,395,0.32545049236637985,"6/test_v(395)_p([0.02, 0.4])_no(34).txt"
35,395,0.0494223381018778,"6/test_v(395)_p([0.02, 0.4])_no(35).txt"
36,395,0.2522596169401084,"6/test_v(395)_p([0.02, 0.4])_no(36).txt"
37,395,0.22171111615323677,"6/test_v(395)_p([0.02, 0.4])_no(37).txt"
38,395,0.33206390801369556,"6/test_v(395)_p([0.02, 0.4])_no(38).txt"
39,395,0.17766310494115672,"6/test_v(395)_p([0.02, 0.4])_no(39).txt"
40,395,0.1869139522147561,"6/test_v(395)_p([0.02, 0.4])_no(40).txt"
41,395,0.3749194001701304,"6/test_v(395)_p([0.02, 0.4])_no(41).txt"
42,395,0.22815600409799822,"6/test_v(395)_p([0.02, 0.4])_no(42).txt"
43,395,0.10135369076005142,"6/test_v(395)_p([0.02, 0.4])_no(43).txt"
44,395,0.06676925544361559,"6/test_v(395)_p([0.02, 0.4])_no(44).txt"
45,395,0.15373429176520428,"6/test_v(395)_p([0.02, 0.4])_no(45).txt"
46,395,0.288325462584441,"6/test_v(395)_p([0.02, 0.4])_no(46).txt"
47,395,0.09431816915931623,"6/test_v(395)_p([0.02, 0.4])_no(47).txt"
48,395,0.10558540680731199,"6/test_v(395)_p([0.02, 0.4])_no(48).txt"
49,395,0.027306345302452534,"6/test_v(395)_p([0.02, 0.4])_no(49).txt"
0,405,0.042189329125227396,"6/test_v(405)_p([0.02, 0.4])_no(0).txt"
1,405,0.13963596296688374,"6/test_v(405)_p([0.02, 0.4])_no(1).txt"
2,405,0.39368257236683396,"6/test_v(405)_p([0.02, 0.4])_no(2).txt"
3,405,0.3974867726946066,"6/test_v(405)_p([0.02, 0.4])_no(3).txt"
4,405,0.34830814200299715,"6/test_v(405)_p([0.02, 0.4])_no(4).txt"
5,405,0.328159162317147,"6/test_v(405)_p([0.02, 0.4])_no(5).txt"
6,405,0.14255903847201967,"6/test_v(405)_p([0.02, 0.4])_no(6).txt"
7,405,0.397445680687052,"6/test_v(405)_p([0.02, 0.4])_no(7).txt"
8,405,0.26922512870399434,"6/test_v(405)_p([0.02, 0.4])_no(8).txt"
9,405,0.2514248165061805,"6/test_v(405)_p([0.02, 0.4])_no(9).txt"
10,405,0.3301249722872743,"6/test_v(405)_p([0.02, 0.4])_no(10).txt"
11,405,0.3479993816239321,"6/test_v(405)_p([0.02, 0.4])_no(11).txt"
12,405,0.181113331460943,"6/test_v(405)_p([0.02, 0.4])_no(12).txt"
13,405,0.289676582690575,"6/test_v(405)_p([0.02, 0.4])_no(13).txt"
14,405,0.07171381637496035,"6/test_v(405)_p([0.02, 0.4])_no(14).txt"
15,405,0.06232751341922778,"6/test_v(405)_p([0.02, 0.4])_no(15).txt"
16,405,0.09098781509463391,"6/test_v(405)_p([0.02, 0.4])_no(16).txt"
17,405,0.13988094086267233,"6/test_v(405)_p([0.02, 0.4])_no(17).txt"
18,405,0.28095726968206225,"6/test_v(405)_p([0.02, 0.4])_no(18).txt"
19,405,0.2801246313292829,"6/test_v(405)_p([0.02, 0.4])_no(19).txt"
20,405,0.2677620772945572,"6/test_v(405)_p([0.02, 0.4])_no(20).txt"
21,405,0.17375212789734049,"6/test_v(405)_p([0.02, 0.4])_no(21).txt"
22,405,0.15377339276229687,"6/test_v(405)_p([0.02, 0.4])_no(22).txt"
23,405,0.3263312201715996,"6/test_v(405)_p([0.02, 0.4])_no(23).txt"
24,405,0.32007861234436374,"6/test_v(405)_p([0.02, 0.4])_no(24).txt"
25,405,0.394519979342391,"6/test_v(405)_p([0.02, 0.4])_no(25).txt"
26,405,0.2727264043988974,"6/test_v(405)_p([0.02, 0.4])_no(26).txt"
27,405,0.213291310073871,"6/test_v(405)_p([0.02, 0.4])_no(27).txt"
28,405,0.3502180695171194,"6/test_v(405)_p([0.02, 0.4])_no(28).txt"
29,405,0.026355970343675046,"6/test_v(405)_p([0.02, 0.4])_no(29).txt"
30,405,0.05868038607009407,"6/test_v(405)_p([0.02, 0.4])_no(30).txt"
31,405,0.028180404823097915,"6/test_v(405)_p([0.02, 0.4])_no(31).txt"
32,405,0.21522601951191525,"6/test_v(405)_p([0.02, 0.4])_no(32).txt"
33,405,0.0904824914869382,"6/test_v(405)_p([0.02, 0.4])_no(33).txt"
34,405,0.09049855372197582,"6/test_v(405)_p([0.02, 0.4])_no(34).txt"
35,405,0.18715060532080133,"6/test_v(405)_p([0.02, 0.4])_no(35).txt"
36,405,0.2856580606779917,"6/test_v(405)_p([0.02, 0.4])_no(36).txt"
37,405,0.23364192601576397,"6/test_v(405)_p([0.02, 0.4])_no(37).txt"
38,405,0.36129508710362573,"6/test_v(405)_p([0.02, 0.4])_no(38).txt"
39,405,0.19910519613894176,"6/test_v(405)_p([0.02, 0.4])_no(39).txt"
40,405,0.33075423801979165,"6/test_v(405)_p([0.02, 0.4])_no(40).txt"
41,405,0.33822636918470256,"6/test_v(405)_p([0.02, 0.4])_no(41).txt"
42,405,0.1765682363545182,"6/test_v(405)_p([0.02, 0.4])_no(42).txt"
43,405,0.12231661826062769,"6/test_v(405)_p([0.02, 0.4])_no(43).txt"
44,405,0.3934666529394241,"6/test_v(405)_p([0.02, 0.4])_no(44).txt"
45,405,0.2872693654191272,"6/test_v(405)_p([0.02, 0.4])_no(45).txt"
46,405,0.20540310919927318,"6/test_v(405)_p([0.02, 0.4])_no(46).txt"
47,405,0.1532515410073992,"6/test_v(405)_p([0.02, 0.4])_no(47).txt"
48,405,0.18416852864411667,"6/test_v(405)_p([0.02, 0.4])_no(48).txt"
49,405,0.020677191792219215,"6/test_v(405)_p([0.02, 0.4])_no(49).txt"
0,415,0.31334621164167525,"6/test_v(415)_p([0.02, 0.4])_no(0).txt"
1,415,0.24048570201442648,"6/test_v(415)_p([0.02, 0.4])_no(1).txt"
2,415,0.18239429109960512,"6/test_v(415)_p([0.02, 0.4])_no(2).txt"
3,415,0.02943527884644754,"6/test_v(415)_p([0.02, 0.4])_no(3).txt"
4,415,0.3323679668917853,"6/test_v(415)_p([0.02, 0.4])_no(4).txt"
5,415,0.15193285770317144,"6/test_v(415)_p([0.02, 0.4])_no(5).txt"
6,415,0.3821581499678293,"6/test_v(415)_p([0.02, 0.4])_no(6).txt"
7,415,0.34867287843174205,"6/test_v(415)_p([0.02, 0.4])_no(7).txt"
8,415,0.20397786497327117,"6/test_v(415)_p([0.02, 0.4])_no(8).txt"
9,415,0.27066640264624336,"6/test_v(415)_p([0.02, 0.4])_no(9).txt"
10,415,0.027108254460209532,"6/test_v(415)_p([0.02, 0.4])_no(10).txt"
11,415,0.296073438350777,"6/test_v(415)_p([0.02, 0.4])_no(11).txt"
12,415,0.20229323903306087,"6/test_v(415)_p([0.02, 0.4])_no(12).txt"
13,415,0.23340073220752808,"6/test_v(415)_p([0.02, 0.4])_no(13).txt"
14,415,0.2476841040853511,"6/test_v(415)_p([0.02, 0.4])_no(14).txt"
15,415,0.04973942071152648,"6/test_v(415)_p([0.02, 0.4])_no(15).txt"
16,415,0.13748129832528871,"6/test_v(415)_p([0.02, 0.4])_no(16).txt"
17,415,0.3573274106336715,"6/test_v(415)_p([0.02, 0.4])_no(17).txt"
18,415,0.34042685578404275,"6/test_v(415)_p([0.02, 0.4])_no(18).txt"
19,415,0.08760334205705826,"6/test_v(415)_p([0.02, 0.4])_no(19).txt"
20,415,0.06418923833930829,"6/test_v(415)_p([0.02, 0.4])_no(20).txt"
21,415,0.05687181627688313,"6/test_v(415)_p([0.02, 0.4])_no(21).txt"
22,415,0.23623928933619495,"6/test_v(415)_p([0.02, 0.4])_no(22).txt"
23,415,0.23352802332054162,"6/test_v(415)_p([0.02, 0.4])_no(23).txt"
24,415,0.23211170794126815,"6/test_v(415)_p([0.02, 0.4])_no(24).txt"
25,415,0.198601934635191,"6/test_v(415)_p([0.02, 0.4])_no(25).txt"
26,415,0.2643493923985773,"6/test_v(415)_p([0.02, 0.4])_no(26).txt"
27,415,0.05876846529291195,"6/test_v(415)_p([0.02, 0.4])_no(27).txt"
28,415,0.3178751412013777,"6/test_v(415)_p([0.02, 0.4])_no(28).txt"
29,415,0.09606073346750393,"6/test_v(415)_p([0.02, 0.4])_no(29).txt"
30,415,0.12649560605073765,"6/test_v(415)_p([0.02, 0.4])_no(30).txt"
31,415,0.21905155856201372,"6/test_v(415)_p([0.02, 0.4])_no(31).txt"
32,415,0.09160496999093802,"6/test_v(415)_p([0.02, 0.4])_no(32).txt"
33,415,0.23865843685647212,"6/test_v(415)_p([0.02, 0.4])_no(33).txt"
34,415,0.2045712039609069,"6/test_v(415)_p([0.02, 0.4])_no(34).txt"
35,415,0.36294098569708927,"6/test_v(415)_p([0.02, 0.4])_no(35).txt"
36,415,0.26267039259363945,"6/test_v(415)_p([0.02, 0.4])_no(36).txt"
37,415,0.21137262030347873,"6/test_v(415)_p([0.02, 0.4])_no(37).txt"
38,415,0.3238048101953075,"6/test_v(415)_p([0.02, 0.4])_no(38).txt"
39,415,0.07466445531065492,"6/test_v(415)_p([0.02, 0.4])_no(39).txt"
40,415,0.3111278791901748,"6/test_v(415)_p([0.02, 0.4])_no(40).txt"
41,415,0.0994913005315691,"6/test_v(415)_p([0.02, 0.4])_no(41).txt"
42,415,0.3829720920162527,"6/test_v(415)_p([0.02, 0.4])_no(42).txt"
43,415,0.12091532689925047,"6/test_v(415)_p([0.02, 0.4])_no(43).txt"
44,415,0.25971118576397484,"6/test_v(415)_p([0.02, 0.4])_no(44).txt"
45,415,0.3691736763913507,"6/test_v(415)_p([0.02, 0.4])_no(45).txt"
46,415,0.04546171393921495,"6/test_v(415)_p([0.02, 0.4])_no(46).txt"
47,415,0.29189984084498627,"6/test_v(415)_p([0.02, 0.4])_no(47).txt"
48,415,0.2693559033934195,"6/test_v(415)_p([0.02, 0.4])_no(48).txt"
49,415,0.03269805241517565,"6/test_v(415)_p([0.02, 0.4])_no(49).txt"
0,425,0.18114890715736628,"6/test_v(425)_p([0.02, 0.4])_no(0).txt"
1,425,0.3399585088536486,"6/test_v(425)_p([0.02, 0.4])_no(1).txt"
2,425,0.31149789402605244,"6/test_v(425)_p([0.02, 0.4])_no(2).txt"
3,425,0.23652741511815087,"6/test_v(425)_p([0.02, 0.4])_no(3).txt"
4,425,0.15665162352254058,"6/test_v(425)_p([0.02, 0.4])_no(4).txt"
5,425,0.27819822228008445,"6/test_v(425)_p([0.02, 0.4])_no(5).txt"
6,425,0.36351615603599297,"6/test_v(425)_p([0.02, 0.4])_no(6).txt"
7,425,0.34576945210177495,"6/test_v(425)_p([0.02, 0.4])_no(7).txt"
8,425,0.043309436602316814,"6/test_v(425)_p([0.02, 0.4])_no(8).txt"
9,425,0.37920199128019777,"6/test_v(425)_p([0.02, 0.4])_no(9).txt"
10,425,0.055337657683706507,"6/test_v(425)_p([0.02, 0.4])_no(10).txt"
11,425,0.2616674901377175,"6/test_v(425)_p([0.02, 0.4])_no(11).txt"
12,425,0.11135835681209891,"6/test_v(425)_p([0.02, 0.4])_no(12).txt"
13,425,0.3534030812038304,"6/test_v(425)_p([0.02, 0.4])_no(13).txt"
14,425,0.22001211174010496,"6/test_v(425)_p([0.02, 0.4])_no(14).txt"
15,425,0.37935042908391403,"6/test_v(425)_p([0.02, 0.4])_no(15).txt"
16,425,0.34330261540041,"6/test_v(425)_p([0.02, 0.4])_no(16).txt"
17,425,0.16456642280908787,"6/test_v(425)_p([0.02, 0.4])_no(17).txt"
18,425,0.33587793501475804,"6/test_v(425)_p([0.02, 0.4])_no(18).txt"
19,425,0.12243075560236896,"6/test_v(425)_p([0.02, 0.4])_no(19).txt"
20,425,0.1969514664996103,"6/test_v(425)_p([0.02, 0.4])_no(20).txt"
21,425,0.34277819389598163,"6/test_v(425)_p([0.02, 0.4])_no(21).txt"
22,425,0.13068817160351404,"6/test_v(425)_p([0.02, 0.4])_no(22).txt"
23,425,0.04734304133099067,"6/test_v(425)_p([0.02, 0.4])_no(23).txt"
24,425,0.3783738472504332,"6/test_v(425)_p([0.02, 0.4])_no(24).txt"
25,425,0.38825200351470324,"6/test_v(425)_p([0.02, 0.4])_no(25).txt"
26,425,0.3194170382339115,"6/test_v(425)_p([0.02, 0.4])_no(26).txt"
27,425,0.3410057211542527,"6/test_v(425)_p([0.02, 0.4])_no(27).txt"
28,425,0.13930751060662,"6/test_v(425)_p([0.02, 0.4])_no(28).txt"
29,425,0.2718086249536725,"6/test_v(425)_p([0.02, 0.4])_no(29).txt"
30,425,0.3642180701007877,"6/test_v(425)_p([0.02, 0.4])_no(30).txt"
31,425,0.38442898828935274,"6/test_v(425)_p([0.02, 0.4])_no(31).txt"
32,425,0.18381458489304534,"6/test_v(425)_p([0.02, 0.4])_no(32).txt"
33,425,0.2712579237513779,"6/test_v(425)_p([0.02, 0.4])_no(33).txt"
34,425,0.03869073698318762,"6/test_v(425)_p([0.02, 0.4])_no(34).txt"
35,425,0.0844888192417368,"6/test_v(425)_p([0.02, 0.4])_no(35).txt"
36,425,0.0818940479379213,"6/test_v(425)_p([0.02, 0.4])_no(36).txt"
37,425,0.20460670820285412,"6/test_v(425)_p([0.02, 0.4])_no(37).txt"
38,425,0.12746234022695974,"6/test_v(425)_p([0.02, 0.4])_no(38).txt"
39,425,0.30935107592185634,"6/test_v(425)_p([0.02, 0.4])_no(39).txt"
40,425,0.19603679633613608,"6/test_v(425)_p([0.02, 0.4])_no(40).txt"
41,425,0.24655358988399026,"6/test_v(425)_p([0.02, 0.4])_no(41).txt"
42,425,0.3777195672428868,"6/test_v(425)_p([0.02, 0.4])_no(42).txt"
43,425,0.12359032889748199,"6/test_v(425)_p([0.02, 0.4])_no(43).txt"
44,425,0.17919642654477316,"6/test_v(425)_p([0.02, 0.4])_no(44).txt"
45,425,0.3723803917928717,"6/test_v(425)_p([0.02, 0.4])_no(45).txt"
46,425,0.174632841345668,"6/test_v(425)_p([0.02, 0.4])_no(46).txt"
47,425,0.05010738456634172,"6/test_v(425)_p([0.02, 0.4])_no(47).txt"
48,425,0.26767956435747803,"6/test_v(425)_p([0.02, 0.4])_no(48).txt"
49,425,0.08233220226593524,"6/test_v(425)_p([0.02, 0.4])_no(49).txt"
0,435,0.2448485943910964,"6/test_v(435)_p([0.02, 0.4])_no(0).txt"
1,435,0.25402896798022395,"6/test_v(435)_p([0.02, 0.4])_no(1).txt"
2,435,0.19859435377132853,"6/test_v(435)_p([0.02, 0.4])_no(2).txt"
3,435,0.3606080951523743,"6/test_v(435)_p([0.02, 0.4])_no(3).txt"
4,435,0.07017035260378737,"6/test_v(435)_p([0.02, 0.4])_no(4).txt"
5,435,0.11619356370269156,"6/test_v(435)_p([0.02, 0.4])_no(5).txt"
6,435,0.2197698852800912,"6/test_v(435)_p([0.02, 0.4])_no(6).txt"
7,435,0.22403856609058373,"6/test_v(435)_p([0.02, 0.4])_no(7).txt"
8,435,0.08502361776327295,"6/test_v(435)_p([0.02, 0.4])_no(8).txt"
9,435,0.05147253444701032,"6/test_v(435)_p([0.02, 0.4])_no(9).txt"
10,435,0.2883298706413236,"6/test_v(435)_p([0.02, 0.4])_no(10).txt"
11,435,0.06864025311585052,"6/test_v(435)_p([0.02, 0.4])_no(11).txt"
12,435,0.3375153310126927,"6/test_v(435)_p([0.02, 0.4])_no(12).txt"
13,435,0.16378716432008686,"6/test_v(435)_p([0.02, 0.4])_no(13).txt"
14,435,0.3694540182189967,"6/test_v(435)_p([0.02, 0.4])_no(14).txt"
15,435,0.36515455774239014,"6/test_v(435)_p([0.02, 0.4])_no(15).txt"
16,435,0.3612856053620375,"6/test_v(435)_p([0.02, 0.4])_no(16).txt"
17,435,0.11416406739587837,"6/test_v(435)_p([0.02, 0.4])_no(17).txt"
18,435,0.24238526380453654,"6/test_v(435)_p([0.02, 0.4])_no(18).txt"
19,435,0.30099927760230005,"6/test_v(435)_p([0.02, 0.4])_no(19).txt"
20,435,0.16499602078521497,"6/test_v(435)_p([0.02, 0.4])_no(20).txt"
21,435,0.031074339609780538,"6/test_v(435)_p([0.02, 0.4])_no(21).txt"
22,435,0.32511819609947745,"6/test_v(435)_p([0.02, 0.4])_no(22).txt"
23,435,0.1645036658377451,"6/test_v(435)_p([0.02, 0.4])_no(23).txt"
24,435,0.1841889888625549,"6/test_v(435)_p([0.02, 0.4])_no(24).txt"
25,435,0.2424683808744667,"6/test_v(435)_p([0.02, 0.4])_no(25).txt"
26,435,0.3336059726795699,"6/test_v(435)_p([0.02, 0.4])_no(26).txt"
27,435,0.11248221980798931,"6/test_v(435)_p([0.02, 0.4])_no(27).txt"
28,435,0.30268033115059095,"6/test_v(435)_p([0.02, 0.4])_no(28).txt"
29,435,0.20272870316622182,"6/test_v(435)_p([0.02, 0.4])_no(29).txt"
30,435,0.0907352577122594,"6/test_v(435)_p([0.02, 0.4])_no(30).txt"
31,435,0.16036847945380367,"6/test_v(435)_p([0.02, 0.4])_no(31).txt"
32,435,0.34574212523333264,"6/test_v(435)_p([0.02, 0.4])_no(32).txt"
33,435,0.15529080222610672,"6/test_v(435)_p([0.02, 0.4])_no(33).txt"
34,435,0.3377492153324895,"6/test_v(435)_p([0.02, 0.4])_no(34).txt"
35,435,0.29412582555401195,"6/test_v(435)_p([0.02, 0.4])_no(35).txt"
36,435,0.15965159880883223,"6/test_v(435)_p([0.02, 0.4])_no(36).txt"
37,435,0.34975106817377244,"6/test_v(435)_p([0.02, 0.4])_no(37).txt"
38,435,0.3018112724756525,"6/test_v(435)_p([0.02, 0.4])_no(38).txt"
39,435,0.16776509431939823,"6/test_v(435)_p([0.02, 0.4])_no(39).txt"
40,435,0.1324413139719134,"6/test_v(435)_p([0.02, 0.4])_no(40).txt"
41,435,0.37773912931308484,"6/test_v(435)_p([0.02, 0.4])_no(41).txt"
42,435,0.128145493840693,"6/test_v(435)_p([0.02, 0.4])_no(42).txt"
43,435,0.21238276961612892,"6/test_v(435)_p([0.02, 0.4])_no(43).txt"
44,435,0.16761217636977677,"6/test_v(435)_p([0.02, 0.4])_no(44).txt"
45,435,0.3595080679522076,"6/test_v(435)_p([0.02, 0.4])_no(45).txt"
46,435,0.046630056226132144,"6/test_v(435)_p([0.02, 0.4])_no(46).txt"
47,435,0.33889265982047845,"6/test_v(435)_p([0.02, 0.4])_no(47).txt"
48,435,0.2656392525384421,"6/test_v(435)_p([0.02, 0.4])_no(48).txt"
49,435,0.30625026878452744,"6/test_v(435)_p([0.02, 0.4])_no(49).txt"
0,445,0.30787371585931483,"6/test_v(445)_p([0.02, 0.4])_no(0).txt"
1,445,0.16973311931179527,"6/test_v(445)_p([0.02, 0.4])_no(1).txt"
2,445,0.07718807308193933,"6/test_v(445)_p([0.02, 0.4])_no(2).txt"
3,445,0.030494348657337175,"6/test_v(445)_p([0.02, 0.4])_no(3).txt"
4,445,0.028945302486040124,"6/test_v(445)_p([0.02, 0.4])_no(4).txt"
5,445,0.34245343573012316,"6/test_v(445)_p([0.02, 0.4])_no(5).txt"
6,445,0.3824914604261014,"6/test_v(445)_p([0.02, 0.4])_no(6).txt"
7,445,0.2374848956021234,"6/test_v(445)_p([0.02, 0.4])_no(7).txt"
8,445,0.1858070419455189,"6/test_v(445)_p([0.02, 0.4])_no(8).txt"
9,445,0.0337591521865683,"6/test_v(445)_p([0.02, 0.4])_no(9).txt"
10,445,0.05357821535782337,"6/test_v(445)_p([0.02, 0.4])_no(10).txt"
11,445,0.06133029821376741,"6/test_v(445)_p([0.02, 0.4])_no(11).txt"
12,445,0.2188131284062186,"6/test_v(445)_p([0.02, 0.4])_no(12).txt"
13,445,0.20528843214832024,"6/test_v(445)_p([0.02, 0.4])_no(13).txt"
14,445,0.051656126504662406,"6/test_v(445)_p([0.02, 0.4])_no(14).txt"
15,445,0.28683363002422546,"6/test_v(445)_p([0.02, 0.4])_no(15).txt"
16,445,0.15952602108697791,"6/test_v(445)_p([0.02, 0.4])_no(16).txt"
17,445,0.2635949526429052,"6/test_v(445)_p([0.02, 0.4])_no(17).txt"
18,445,0.07054913676169208,"6/test_v(445)_p([0.02, 0.4])_no(18).txt"
19,445,0.020217500924521042,"6/test_v(445)_p([0.02, 0.4])_no(19).txt"
20,445,0.27720305355252955,"6/test_v(445)_p([0.02, 0.4])_no(20).txt"
21,445,0.3190629321356647,"6/test_v(445)_p([0.02, 0.4])_no(21).txt"
22,445,0.14680018039027756,"6/test_v(445)_p([0.02, 0.4])_no(22).txt"
23,445,0.03110151194917493,"6/test_v(445)_p([0.02, 0.4])_no(23).txt"
24,445,0.039131157003373454,"6/test_v(445)_p([0.02, 0.4])_no(24).txt"
25,445,0.2733068743797452,"6/test_v(445)_p([0.02, 0.4])_no(25).txt"
26,445,0.17267560554045955,"6/test_v(445)_p([0.02, 0.4])_no(26).txt"
27,445,0.053506863076539776,"6/test_v(445)_p([0.02, 0.4])_no(27).txt"
28,445,0.10016366564136805,"6/test_v(445)_p([0.02, 0.4])_no(28).txt"
29,445,0.26733630364673355,"6/test_v(445)_p([0.02, 0.4])_no(29).txt"
30,445,0.09843711646664742,"6/test_v(445)_p([0.02, 0.4])_no(30).txt"
31,445,0.11581891881453851,"6/test_v(445)_p([0.02, 0.4])_no(31).txt"
32,445,0.11025473987997428,"6/test_v(445)_p([0.02, 0.4])_no(32).txt"
33,445,0.1501758150035216,"6/test_v(445)_p([0.02, 0.4])_no(33).txt"
34,445,0.3975300121725527,"6/test_v(445)_p([0.02, 0.4])_no(34).txt"
35,445,0.20821780941378937,"6/test_v(445)_p([0.02, 0.4])_no(35).txt"
36,445,0.3167976182586255,"6/test_v(445)_p([0.02, 0.4])_no(36).txt"
37,445,0.13434510759981738,"6/test_v(445)_p([0.02, 0.4])_no(37).txt"
38,445,0.3865603693206085,"6/test_v(445)_p([0.02, 0.4])_no(38).txt"
39,445,0.33593867537510963,"6/test_v(445)_p([0.02, 0.4])_no(39).txt"
40,445,0.1947823686411846,"6/test_v(445)_p([0.02, 0.4])_no(40).txt"
41,445,0.2122517240088444,"6/test_v(445)_p([0.02, 0.4])_no(41).txt"
42,445,0.061604100783766574,"6/test_v(445)_p([0.02, 0.4])_no(42).txt"
43,445,0.18962775690798614,"6/test_v(445)_p([0.02, 0.4])_no(43).txt"
44,445,0.35264904717593965,"6/test_v(445)_p([0.02, 0.4])_no(44).txt"
45,445,0.05990456038044491,"6/test_v(445)_p([0.02, 0.4])_no(45).txt"
46,445,0.1335112656179876,"6/test_v(445)_p([0.02, 0.4])_no(46).txt"
47,445,0.31860887076361255,"6/test_v(445)_p([0.02, 0.4])_no(47).txt"
48,445,0.10791727951727238,"6/test_v(445)_p([0.02, 0.4])_no(48).txt"
49,445,0.19512055282032392,"6/test_v(445)_p([0.02, 0.4])_no(49).txt"
0,455,0.2140373549273078,"6/test_v(455)_p([0.02, 0.4])_no(0).txt"
1,455,0.11018237063971845,"6/test_v(455)_p([0.02, 0.4])_no(1).txt"
2,455,0.3635455893294459,"6/test_v(455)_p([0.02, 0.4])_no(2).txt"
3,455,0.13408425940875757,"6/test_v(455)_p([0.02, 0.4])_no(3).txt"
4,455,0.10660563566133736,"6/test_v(455)_p([0.02, 0.4])_no(4).txt"
5,455,0.21397707403793872,"6/test_v(455)_p([0.02, 0.4])_no(5).txt"
6,455,0.1830455630219618,"6/test_v(455)_p([0.02, 0.4])_no(6).txt"
7,455,0.2451656284303715,"6/test_v(455)_p([0.02, 0.4])_no(7).txt"
8,455,0.07193739959578348,"6/test_v(455)_p([0.02, 0.4])_no(8).txt"
9,455,0.20826167558558314,"6/test_v(455)_p([0.02, 0.4])_no(9).txt"
10,455,0.10563799422448553,"6/test_v(455)_p([0.02, 0.4])_no(10).txt"
11,455,0.03098775064360588,"6/test_v(455)_p([0.02, 0.4])_no(11).txt"
12,455,0.06607554530846728,"6/test_v(455)_p([0.02, 0.4])_no(12).txt"
13,455,0.06448880651075573,"6/test_v(455)_p([0.02, 0.4])_no(13).txt"
14,455,0.3126460787738588,"6/test_v(455)_p([0.02, 0.4])_no(14).txt"
15,455,0.3649322655184902,"6/test_v(455)_p([0.02, 0.4])_no(15).txt"
16,455,0.06661001078342801,"6/test_v(455)_p([0.02, 0.4])_no(16).txt"
17,455,0.23036382406332204,"6/test_v(455)_p([0.02, 0.4])_no(17).txt"
18,455,0.35378327669643406,"6/test_v(455)_p([0.02, 0.4])_no(18).txt"
19,455,0.1757998457507632,"6/test_v(455)_p([0.02, 0.4])_no(19).txt"
20,455,0.09026401671630224,"6/test_v(455)_p([0.02, 0.4])_no(20).txt"
21,455,0.20300986082585795,"6/test_v(455)_p([0.02, 0.4])_no(21).txt"
22,455,0.37933777125311685,"6/test_v(455)_p([0.02, 0.4])_no(22).txt"
23,455,0.3292530572431246,"6/test_v(455)_p([0.02, 0.4])_no(23).txt"
24,455,0.32945640087079797,"6/test_v(455)_p([0.02, 0.4])_no(24).txt"
